Profibus Line,Node Number,Node Name,Module Name,User Module,Component,Variable,IO Type
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_4,M4_IN_BOOL0_2,5202YL002_DIN,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_4,M4_IN_BOOL0_3,5202YL004_DIN,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_4,M4_IN_BOOL0_4,5202YS003_DIN,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_4,M4_IN_BOOL0_5,5202YS005_DIN,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_4,M4_IN_BOOL0_6,,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_4,M4_IN_BOOL0_7,5202YS007_DIN,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_4,M4_IN_BOOL1_0,5202YS008_DIN,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_4,M4_IN_BOOL1_1,5202YV002_DIN,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_4,M4_IN_BOOL1_2,5202YU001D_DIN,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_4,M4_IN_BOOL1_3,5203YG003_DIN,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_4,M4_IN_BOOL1_4,5203YG004_DIN,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_4,M4_IN_BOOL1_5,5203YG014_DIN,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_4,M4_IN_BOOL1_6,5203YG015_DIN,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_4,M4_IN_BOOL1_7,5203YG022_DIN,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_4,M4_IN_BOOL2_0,5203YL001_DIN,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_4,M4_IN_BOOL2_1,5203YL002_DIN,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_4,M4_IN_BOOL2_2,5203YL004_DIN,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_4,M4_IN_BOOL2_3,5203YS003_DIN,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_4,M4_IN_BOOL2_4,5203YS005_DIN,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_4,M4_IN_BOOL2_5,,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_4,M4_IN_BOOL2_6,5203YS007_DIN,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_4,M4_IN_BOOL2_7,5203YS008_DIN,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_4,M4_IN_BOOL3_0,5203YV002_DIN,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_4,M4_IN_BOOL3_1,5203YU001D_DIN,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_4,M4_IN_BOOL3_2,5201YG005A_DIN,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_4,M4_IN_BOOL3_3,5201YG006A_DIN,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_4,M4_IN_BOOL3_4,5201YG005B_DIN,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_4,M4_IN_BOOL3_5,5201YG006B_DIN,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_4,M4_IN_BOOL3_6,5201YG005C_DIN,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_4,M4_IN_BOOL3_7,5201YG006C_DIN,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_5,M5_IN_BOOL0_0,5201YG011_DIN,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_5,M5_IN_BOOL0_1,5311YS001_DIN,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_5,M5_IN_BOOL0_2,,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_5,M5_IN_BOOL0_3,5201YS001_DIN,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_5,M5_IN_BOOL0_4,5202YG005_DIN,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_5,M5_IN_BOOL0_5,5312YS001_DIN,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_5,M5_IN_BOOL0_6,,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_5,M5_IN_BOOL0_7,5202YS001_DIN,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_5,M5_IN_BOOL1_0,5203YG005_DIN,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_5,M5_IN_BOOL1_1,,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_5,M5_IN_BOOL1_2,,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_5,M5_IN_BOOL1_3,5203YS001_DIN,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_5,M5_IN_BOOL1_4,5201YG005D_DIN,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_5,M5_IN_BOOL1_5,5201YG006D_DIN,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_5,M5_IN_BOOL1_6,5202YG012A_DIN,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_5,M5_IN_BOOL1_7,5202YG013A_DIN,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_5,M5_IN_BOOL2_0,5202YG012B_DIN,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_5,M5_IN_BOOL2_1,5202YG013B_DIN,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_5,M5_IN_BOOL2_2,5202YG012C_DIN,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_5,M5_IN_BOOL2_3,5202YG013C_DIN,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_5,M5_IN_BOOL2_4,5202YG012D_DIN,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_5,M5_IN_BOOL2_5,5202YG013D_DIN,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_5,M5_IN_BOOL2_6,5203YG012A_DIN,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_5,M5_IN_BOOL2_7,5203YG013A_DIN,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_5,M5_IN_BOOL3_0,5203YG012B_DIN,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_5,M5_IN_BOOL3_1,5203YG013B_DIN,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_5,M5_IN_BOOL3_2,5203YG012C_DIN,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_5,M5_IN_BOOL3_3,5203YG013C_DIN,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_5,M5_IN_BOOL3_4,5203YG012D_DIN,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_5,M5_IN_BOOL3_5,5203YG013D_DIN,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_5,M5_IN_BOOL3_6,,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_5,M5_IN_BOOL3_7,,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_6,M6_IN_BOOL0_0,,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_6,M6_IN_BOOL0_1,,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_6,M6_IN_BOOL0_2,,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_6,M6_IN_BOOL0_3,,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_6,M6_IN_BOOL0_4,,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_6,M6_IN_BOOL0_5,,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_6,M6_IN_BOOL0_6,,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_6,M6_IN_BOOL0_7,,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_6,M6_IN_BOOL1_0,,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_6,M6_IN_BOOL1_1,,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_6,M6_IN_BOOL1_2,,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_6,M6_IN_BOOL1_3,,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_6,M6_IN_BOOL1_4,,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_6,M6_IN_BOOL1_5,,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_6,M6_IN_BOOL1_6,,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_6,M6_IN_BOOL1_7,,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_6,M6_IN_BOOL2_0,,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_6,M6_IN_BOOL2_1,,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_6,M6_IN_BOOL2_2,,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_6,M6_IN_BOOL2_3,,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_6,M6_IN_BOOL2_4,,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_6,M6_IN_BOOL2_5,,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_6,M6_IN_BOOL2_6,,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_6,M6_IN_BOOL2_7,,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_6,M6_IN_BOOL3_0,,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_6,M6_IN_BOOL3_1,,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_6,M6_IN_BOOL3_2,,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_6,M6_IN_BOOL3_3,,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_6,M6_IN_BOOL3_4,,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_6,M6_IN_BOOL3_5,,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_6,M6_IN_BOOL3_6,,IN
C1,37,++SEC10-S1-RIO1,6ES7 321-1BL00-0AA0       32DI,M2P_38_6,M6_IN_BOOL3_7,,IN
C1,37,++SEC10-S1-RIO1,6ES7 322-1BL00-0AA0       32DO,M2P_38_7,M7_OUT_BOOL0_0,5201YY005_OU,OUT
C1,37,++SEC10-S1-RIO1,6ES7 322-1BL00-0AA0       32DO,M2P_38_7,M7_OUT_BOOL0_1,5202YY002_OU,OUT
C1,37,++SEC10-S1-RIO1,6ES7 322-1BL00-0AA0       32DO,M2P_38_7,M7_OUT_BOOL0_2,5203YY002_OU,OUT
C1,37,++SEC10-S1-RIO1,6ES7 322-1BL00-0AA0       32DO,M2P_38_7,M7_OUT_BOOL0_3,5201YY006_OU,OUT
C1,37,++SEC10-S1-RIO1,6ES7 322-1BL00-0AA0       32DO,M2P_38_7,M7_OUT_BOOL0_4,5201YY007_OU,OUT
C1,37,++SEC10-S1-RIO1,6ES7 322-1BL00-0AA0       32DO,M2P_38_7,M7_OUT_BOOL0_5,5202YY003_OU,OUT
C1,37,++SEC10-S1-RIO1,6ES7 322-1BL00-0AA0       32DO,M2P_38_7,M7_OUT_BOOL0_6,5202YY004_OU,OUT
C1,37,++SEC10-S1-RIO1,6ES7 322-1BL00-0AA0       32DO,M2P_38_7,M7_OUT_BOOL0_7,5203YY003_OU,OUT
C1,37,++SEC10-S1-RIO1,6ES7 322-1BL00-0AA0       32DO,M2P_38_7,M7_OUT_BOOL1_0,5203YY004_OU,OUT
C1,37,++SEC10-S1-RIO1,6ES7 322-1BL00-0AA0       32DO,M2P_38_7,M7_OUT_BOOL1_1,5201YY003A_OU,OUT
C1,37,++SEC10-S1-RIO1,6ES7 322-1BL00-0AA0       32DO,M2P_38_7,M7_OUT_BOOL1_2,5201YY003B_OU,OUT
C1,37,++SEC10-S1-RIO1,6ES7 322-1BL00-0AA0       32DO,M2P_38_7,M7_OUT_BOOL1_3,5201YY003C_OU,OUT
C1,37,++SEC10-S1-RIO1,6ES7 322-1BL00-0AA0       32DO,M2P_38_7,M7_OUT_BOOL1_4,5201YY003D_OU,OUT
C1,37,++SEC10-S1-RIO1,6ES7 322-1BL00-0AA0       32DO,M2P_38_7,M7_OUT_BOOL1_5,,OUT
C1,37,++SEC10-S1-RIO1,6ES7 322-1BL00-0AA0       32DO,M2P_38_7,M7_OUT_BOOL1_6,,OUT
C1,37,++SEC10-S1-RIO1,6ES7 322-1BL00-0AA0       32DO,M2P_38_7,M7_OUT_BOOL1_7,,OUT
C1,37,++SEC10-S1-RIO1,6ES7 322-1BL00-0AA0       32DO,M2P_38_7,M7_OUT_BOOL2_0,5202YY001A_OU,OUT
C1,37,++SEC10-S1-RIO1,6ES7 322-1BL00-0AA0       32DO,M2P_38_7,M7_OUT_BOOL2_1,5202YY001B_OU,OUT
C1,37,++SEC10-S1-RIO1,6ES7 322-1BL00-0AA0       32DO,M2P_38_7,M7_OUT_BOOL2_2,5202YY001C_OU,OUT
C1,37,++SEC10-S1-RIO1,6ES7 322-1BL00-0AA0       32DO,M2P_38_7,M7_OUT_BOOL2_3,5202YY001D_OU,OUT
C1,37,++SEC10-S1-RIO1,6ES7 322-1BL00-0AA0       32DO,M2P_38_7,M7_OUT_BOOL2_4,,OUT
C1,37,++SEC10-S1-RIO1,6ES7 322-1BL00-0AA0       32DO,M2P_38_7,M7_OUT_BOOL2_5,,OUT
C1,37,++SEC10-S1-RIO1,6ES7 322-1BL00-0AA0       32DO,M2P_38_7,M7_OUT_BOOL2_6,,OUT
C1,37,++SEC10-S1-RIO1,6ES7 322-1BL00-0AA0       32DO,M2P_38_7,M7_OUT_BOOL2_7,,OUT
C1,37,++SEC10-S1-RIO1,6ES7 322-1BL00-0AA0       32DO,M2P_38_7,M7_OUT_BOOL3_0,5203YY001A_OU,OUT
C1,37,++SEC10-S1-RIO1,6ES7 322-1BL00-0AA0       32DO,M2P_38_7,M7_OUT_BOOL3_1,5203YY001B_OU,OUT
C1,37,++SEC10-S1-RIO1,6ES7 322-1BL00-0AA0       32DO,M2P_38_7,M7_OUT_BOOL3_2,5203YY001C_OU,OUT
C1,37,++SEC10-S1-RIO1,6ES7 322-1BL00-0AA0       32DO,M2P_38_7,M7_OUT_BOOL3_3,5203YY001D_OU,OUT
C1,37,++SEC10-S1-RIO1,6ES7 322-1BL00-0AA0       32DO,M2P_38_7,M7_OUT_BOOL3_4,,OUT
C1,37,++SEC10-S1-RIO1,6ES7 322-1BL00-0AA0       32DO,M2P_38_7,M7_OUT_BOOL3_5,,OUT
C1,37,++SEC10-S1-RIO1,6ES7 322-1BL00-0AA0       32DO,M2P_38_7,M7_OUT_BOOL3_6,,OUT
C1,37,++SEC10-S1-RIO1,6ES7 322-1BL00-0AA0       32DO,M2P_38_7,M7_OUT_BOOL3_7,,OUT
C1,37,++SEC10-S1-RIO1,6ES7 331-1KF01-0AB0        8AI,M2P_38_8,M8_IN_INT0,5201YL002_AIN,IN
C1,37,++SEC10-S1-RIO1,6ES7 331-1KF01-0AB0        8AI,M2P_38_8,M8_IN_INT2,5201YP004_AIN,IN
C1,37,++SEC10-S1-RIO1,6ES7 331-1KF01-0AB0        8AI,M2P_38_8,M8_IN_INT4,5201YV001_AIN,IN
C1,37,++SEC10-S1-RIO1,6ES7 331-1KF01-0AB0        8AI,M2P_38_8,M8_IN_INT6,5201YU001_AIN,IN
C1,37,++SEC10-S1-RIO1,6ES7 331-1KF01-0AB0        8AI,M2P_38_8,M8_IN_INT8,5202YP001_AIN,IN
C1,37,++SEC10-S1-RIO1,6ES7 331-1KF01-0AB0        8AI,M2P_38_8,M8_IN_INT10,5202YV001_AIN,IN
C1,37,++SEC10-S1-RIO1,6ES7 331-1KF01-0AB0        8AI,M2P_38_8,M8_IN_INT12,5202YU001_AIN,IN
C1,37,++SEC10-S1-RIO1,6ES7 331-1KF01-0AB0        8AI,M2P_38_8,M8_IN_INT14,5203YP001_AIN,IN
C1,37,++SEC10-S1-RIO1,6ES7 331-1KF01-0AB0        8AI,M2P_38_9,M9_IN_INT0,5203YV001_AIN,IN
C1,37,++SEC10-S1-RIO1,6ES7 331-1KF01-0AB0        8AI,M2P_38_9,M9_IN_INT2,5203YU001_AIN,IN
C1,37,++SEC10-S1-RIO1,6ES7 331-1KF01-0AB0        8AI,M2P_38_9,M9_IN_INT4,5311YY021_IPF,IN
C1,37,++SEC10-S1-RIO1,6ES7 331-1KF01-0AB0        8AI,M2P_38_9,M9_IN_INT6,5313YY001_IPF,IN
C1,37,++SEC10-S1-RIO1,6ES7 331-1KF01-0AB0        8AI,M2P_38_9,M9_IN_INT8,5201YT001_AIN,IN
C1,37,++SEC10-S1-RIO1,6ES7 331-1KF01-0AB0        8AI,M2P_38_9,M9_IN_INT10,5201YT002_AIN,IN
C1,37,++SEC10-S1-RIO1,6ES7 331-1KF01-0AB0        8AI,M2P_38_9,M9_IN_INT12,5202YT001_AIN,IN
C1,37,++SEC10-S1-RIO1,6ES7 331-1KF01-0AB0        8AI,M2P_38_9,M9_IN_INT14,5202YT002_AIN,IN
C1,37,++SEC10-S1-RIO1,6ES7 331-1KF01-0AB0        8AI,M2P_38_10,M10_IN_INT0,5203YT001_AIN,IN
C1,37,++SEC10-S1-RIO1,6ES7 331-1KF01-0AB0        8AI,M2P_38_10,M10_IN_INT2,5203YT002_AIN,IN
C1,37,++SEC10-S1-RIO1,6ES7 331-1KF01-0AB0        8AI,M2P_38_10,M10_IN_INT4,5311YW001_AIN,IN
C1,37,++SEC10-S1-RIO1,6ES7 331-1KF01-0AB0        8AI,M2P_38_10,M10_IN_INT6,5312YW001_AIN,IN
C1,37,++SEC10-S1-RIO1,6ES7 331-1KF01-0AB0        8AI,M2P_38_10,M10_IN_INT8,5313YW001_AIN,IN
C1,37,++SEC10-S1-RIO1,6ES7 331-1KF01-0AB0        8AI,M2P_38_10,M10_IN_INT10,5311YY025_IPF,IN
C1,37,++SEC10-S1-RIO1,6ES7 331-1KF01-0AB0        8AI,M2P_38_10,M10_IN_INT12,5311YY026_IPF,IN
C1,37,++SEC10-S1-RIO1,6ES7 331-1KF01-0AB0        8AI,M2P_38_10,M10_IN_INT14,5311YY029_IPF,IN
C1,37,++SEC10-S1-RIO1,6ES7 331-1KF01-0AB0        8AI,M2P_38_11,M11_IN_INT0,5201YW002_AIN,IN
C1,37,++SEC10-S1-RIO1,6ES7 331-1KF01-0AB0        8AI,M2P_38_11,M11_IN_INT2,5201YU002_AIN,IN
C1,37,++SEC10-S1-RIO1,6ES7 331-1KF01-0AB0        8AI,M2P_38_11,M11_IN_INT4,,IN
C1,37,++SEC10-S1-RIO1,6ES7 331-1KF01-0AB0        8AI,M2P_38_11,M11_IN_INT6,,IN
C1,37,++SEC10-S1-RIO1,6ES7 331-1KF01-0AB0        8AI,M2P_38_11,M11_IN_INT8,,IN
C1,37,++SEC10-S1-RIO1,6ES7 331-1KF01-0AB0        8AI,M2P_38_11,M11_IN_INT10,,IN
C1,37,++SEC10-S1-RIO1,6ES7 331-1KF01-0AB0        8AI,M2P_38_11,M11_IN_INT12,,IN
C1,37,++SEC10-S1-RIO1,6ES7 331-1KF01-0AB0        8AI,M2P_38_11,M11_IN_INT14,,IN
C1,37,++SEC10-S1-RIO1,6ES7 332-5HD01-0AB0        4AO,M2P_38_12,M12_OUT_INT0,5311YY026_OU,OUT
C1,37,++SEC10-S1-RIO1,6ES7 332-5HD01-0AB0        4AO,M2P_38_12,M12_OUT_INT2,5311YY021_OU,OUT
C1,37,++SEC10-S1-RIO1,6ES7 332-5HD01-0AB0        4AO,M2P_38_12,M12_OUT_INT4,5311YY029_OU,OUT
C1,37,++SEC10-S1-RIO1,6ES7 332-5HD01-0AB0        4AO,M2P_38_12,M12_OUT_INT6,5311YY025_OU,OUT
C1,37,++SEC10-S1-RIO1,6ES7 332-5HF00-0AB0        8AO,M2P_37_13,M13_OUT_INT0,5313YY001_OU,OUT
C1,37,++SEC10-S1-RIO1,6ES7 332-5HF00-0AB0        8AO,M2P_37_13,M13_OUT_INT2,,OUT
C1,37,++SEC10-S1-RIO1,6ES7 332-5HF00-0AB0        8AO,M2P_37_13,M13_OUT_INT4,,OUT
C1,37,++SEC10-S1-RIO1,6ES7 332-5HF00-0AB0        8AO,M2P_37_13,M13_OUT_INT6,,OUT
C1,37,++SEC10-S1-RIO1,6ES7 332-5HF00-0AB0        8AO,M2P_37_13,M13_OUT_INT8,,OUT
C1,37,++SEC10-S1-RIO1,6ES7 332-5HF00-0AB0        8AO,M2P_37_13,M13_OUT_INT10,,OUT
C1,37,++SEC10-S1-RIO1,6ES7 332-5HF00-0AB0        8AO,M2P_37_13,M13_OUT_INT12,,OUT
C1,37,++SEC10-S1-RIO1,6ES7 332-5HF00-0AB0        8AO,M2P_37_13,M13_OUT_INT14,,OUT
C1,39,++SEC10-S1-VT1,Base module:16DO,M2F1_39_0,M0_OUT_BOOL0_0,5201YY008_OU0,OUT
C1,39,++SEC10-S1-VT1,Base module:16DO,M2F1_39_0,M0_OUT_BOOL0_1,5202YY008_OU0,OUT
C1,39,++SEC10-S1-VT1,Base module:16DO,M2F1_39_0,M0_OUT_BOOL0_2,5203YY008_OU0,OUT
C1,39,++SEC10-S1-VT1,Base module:16DO,M2F1_39_0,M0_OUT_BOOL0_3,,OUT
C1,39,++SEC10-S1-VT1,Base module:16DO,M2F1_39_0,M0_OUT_BOOL0_4,,OUT
C1,39,++SEC10-S1-VT1,Base module:16DO,M2F1_39_0,M0_OUT_BOOL0_5,,OUT
C1,39,++SEC10-S1-VT1,Base module:16DO,M2F1_39_0,M0_OUT_BOOL0_6,,OUT
C1,39,++SEC10-S1-VT1,Base module:16DO,M2F1_39_0,M0_OUT_BOOL0_7,,OUT
C1,39,++SEC10-S1-VT1,Base module:16DO,M2F1_39_0,M0_OUT_BOOL1_0,,OUT
C1,39,++SEC10-S1-VT1,Base module:16DO,M2F1_39_0,M0_OUT_BOOL1_1,,OUT
C1,39,++SEC10-S1-VT1,Base module:16DO,M2F1_39_0,M0_OUT_BOOL1_2,,OUT
C1,39,++SEC10-S1-VT1,Base module:16DO,M2F1_39_0,M0_OUT_BOOL1_3,,OUT
C1,39,++SEC10-S1-VT1,Base module:16DO,M2F1_39_0,M0_OUT_BOOL1_4,,OUT
C1,39,++SEC10-S1-VT1,Base module:16DO,M2F1_39_0,M0_OUT_BOOL1_5,,OUT
C1,39,++SEC10-S1-VT1,Base module:16DO,M2F1_39_0,M0_OUT_BOOL1_6,,OUT
C1,39,++SEC10-S1-VT1,Base module:16DO,M2F1_39_0,M0_OUT_BOOL1_7,,OUT
C1,40,++SEC10-S1-VT2,Base module:16DO,M2F1_40_0,M0_OUT_BOOL0_0,,OUT
C1,40,++SEC10-S1-VT2,Base module:16DO,M2F1_40_0,M0_OUT_BOOL0_1,,OUT
C1,40,++SEC10-S1-VT2,Base module:16DO,M2F1_40_0,M0_OUT_BOOL0_2,,OUT
C1,40,++SEC10-S1-VT2,Base module:16DO,M2F1_40_0,M0_OUT_BOOL0_3,,OUT
C1,40,++SEC10-S1-VT2,Base module:16DO,M2F1_40_0,M0_OUT_BOOL0_4,,OUT
C1,40,++SEC10-S1-VT2,Base module:16DO,M2F1_40_0,M0_OUT_BOOL0_5,,OUT
C1,40,++SEC10-S1-VT2,Base module:16DO,M2F1_40_0,M0_OUT_BOOL0_6,,OUT
C1,40,++SEC10-S1-VT2,Base module:16DO,M2F1_40_0,M0_OUT_BOOL0_7,,OUT
C1,40,++SEC10-S1-VT2,Base module:16DO,M2F1_40_0,M0_OUT_BOOL1_0,,OUT
C1,40,++SEC10-S1-VT2,Base module:16DO,M2F1_40_0,M0_OUT_BOOL1_1,,OUT
C1,40,++SEC10-S1-VT2,Base module:16DO,M2F1_40_0,M0_OUT_BOOL1_2,,OUT
C1,40,++SEC10-S1-VT2,Base module:16DO,M2F1_40_0,M0_OUT_BOOL1_3,,OUT
C1,40,++SEC10-S1-VT2,Base module:16DO,M2F1_40_0,M0_OUT_BOOL1_4,,OUT
C1,40,++SEC10-S1-VT2,Base module:16DO,M2F1_40_0,M0_OUT_BOOL1_5,,OUT
C1,40,++SEC10-S1-VT2,Base module:16DO,M2F1_40_0,M0_OUT_BOOL1_6,,OUT
C1,40,++SEC10-S1-VT2,Base module:16DO,M2F1_40_0,M0_OUT_BOOL1_7,,OUT
C1,41,5201YW001_HW,23 Eingabeworte Wortkonsistenz,M2F1_41_0,M0_IN_WORD0,5201YW001_PS,IN
